Pipeline,Date,Rate Schedule,Receipt Point,Receipt Zone,Delivery Point,Delivery Zone,Tariff Rate Type,Tariff Rate,Magnitude,Tariff Rate Structure,Rate Zone
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,BOW,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,CHD,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,CHD,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,CHD,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,CHD,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,WIC/CIG (Dov) Dover Meter Station W | 800212,FLY,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,WIC/CIG (Dov) Dover Meter Station W | 800212,FLY,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,WIC/CIG (Dov) Dover Meter Station W | 800212,FLY,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,WIC/CIG (Dov) Dover Meter Station W | 800212,FLY,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,OT,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,OT,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,OT,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,OT,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,RTW,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,RTW,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,RTW,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,RTW,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Cig/Wic (Rtw) Rawlins To Wic Carbon | 800666,SWT,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Cig/Wic (Rtw) Rawlins To Wic Carbon | 800666,SWT,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Cig/Wic (Rtw) Rawlins To Wic Carbon | 800666,SWT,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Cig/Wic (Rtw) Rawlins To Wic Carbon | 800666,SWT,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,WIC KL,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,WIC KL,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,WIC KL,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,NaN,WIC KL,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Nw P/L/WIC (Sld) Silver Dome Delive | 896080,WIC MB,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Nw P/L/WIC (Sld) Silver Dome Delive | 896080,WIC MB,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Nw P/L/WIC (Sld) Silver Dome Delive | 896080,WIC MB,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Nw P/L/WIC (Sld) Silver Dome Delive | 896080,WIC MB,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Jackalop/WIC (Bkd) Bucking Horse De | 47848,WIC ML,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Jackalop/WIC (Bkd) Bucking Horse De | 47848,WIC ML,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Jackalop/WIC (Bkd) Bucking Horse De | 47848,WIC ML,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Jackalop/WIC (Bkd) Bucking Horse De | 47848,WIC ML,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,DEOPL/WIC (OVW) Overthrust/ WIC Swe | 800528,WIC PC,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,DEOPL/WIC (OVW) Overthrust/ WIC Swe | 800528,WIC PC,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,DEOPL/WIC (OVW) Overthrust/ WIC Swe | 800528,WIC PC,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,DEOPL/WIC (OVW) Overthrust/ WIC Swe | 800528,WIC PC,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Wrh/WIC (Tpl) Trappers Lake Rio Bla | 800722,WIC PR,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Wrh/WIC (Tpl) Trappers Lake Rio Bla | 800722,WIC PR,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Wrh/WIC (Tpl) Trappers Lake Rio Bla | 800722,WIC PR,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,DEOPL/WIC (CWR) Clear Creek Storage | 800188,PJT LOC,Wrh/WIC (Tpl) Trappers Lake Rio Bla | 800722,WIC PR,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,BOW,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,BOW,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,BOW,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,BOW,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,CHD,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,CHD,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,CHD,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,CHD,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,WIC/CIG (Dov) Dover Meter Station W | 800212,FLY,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,WIC/CIG (Dov) Dover Meter Station W | 800212,FLY,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,WIC/CIG (Dov) Dover Meter Station W | 800212,FLY,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,WIC/CIG (Dov) Dover Meter Station W | 800212,FLY,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,OT,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,OT,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,OT,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,OT,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,RTW,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,RTW,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,RTW,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,RTW,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Cig/Wic (Rtw) Rawlins To Wic Carbon | 800666,SWT,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Cig/Wic (Rtw) Rawlins To Wic Carbon | 800666,SWT,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Cig/Wic (Rtw) Rawlins To Wic Carbon | 800666,SWT,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Cig/Wic (Rtw) Rawlins To Wic Carbon | 800666,SWT,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,WIC KL,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,WIC KL,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,WIC KL,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,NaN,WIC KL,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Nw P/L/WIC (Sld) Silver Dome Delive | 896080,WIC MB,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Nw P/L/WIC (Sld) Silver Dome Delive | 896080,WIC MB,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Nw P/L/WIC (Sld) Silver Dome Delive | 896080,WIC MB,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Nw P/L/WIC (Sld) Silver Dome Delive | 896080,WIC MB,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Jackalop/WIC (Bkd) Bucking Horse De | 47848,WIC ML,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Jackalop/WIC (Bkd) Bucking Horse De | 47848,WIC ML,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Jackalop/WIC (Bkd) Bucking Horse De | 47848,WIC ML,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Jackalop/WIC (Bkd) Bucking Horse De | 47848,WIC ML,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,DEOPL/WIC (OVW) Overthrust/ WIC Swe | 800528,WIC PC,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,DEOPL/WIC (OVW) Overthrust/ WIC Swe | 800528,WIC PC,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,DEOPL/WIC (OVW) Overthrust/ WIC Swe | 800528,WIC PC,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,DEOPL/WIC (OVW) Overthrust/ WIC Swe | 800528,WIC PC,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Wrh/WIC (Tpl) Trappers Lake Rio Bla | 800722,WIC PR,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Wrh/WIC (Tpl) Trappers Lake Rio Bla | 800722,WIC PR,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Wrh/WIC (Tpl) Trappers Lake Rio Bla | 800722,WIC PR,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,WIC/WIC (Pjt) Piceance Junction Swe | 800561,REX,Wrh/WIC (Tpl) Trappers Lake Rio Bla | 800722,WIC PR,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,BOW,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,BOW,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,BOW,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,BOW,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,NaN,CHD,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,NaN,CHD,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,NaN,CHD,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,NaN,CHD,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,CIG/WIC (Chd) Chrome Dome Sweetwate | 800140,CP ML,Fuel,0.95000,%         ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,ACA,0.00130,$/Dth,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,Commodity,0.35250,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,Electric Power Costs,0.00300,$/Dth     ,System,Entire System
"Cheyenne Plains Gas Pipeline Company, LLC",07/01/2018,IT,Rex/WIC (Wtr) White River/Rex Meeke | 800808,RTW,ANR/CPG (Gbg) Greensburg Meter Stat | 800859,DOV,Fuel,0.95000,%         ,System,Entire System
